ZONA;AÑO;SEXO;P01;P02;P03;P04;P05;P06;P07;P08;P09;P10;P11;P12;P13;P14;P15;P16;P17;P18
6;2011;A;102040;104084;100224;92832;89678;85219;86020;97619;99272;92240;79417;76138;73098;69806;63313;50401;37337;40169
7;2011;A;36280;37337;36114;33538;33166;32221;33023;37370;38387;35839;31263;29978;28901;28488;26810;22352;16846;19629
8;2011;A;81765;83759;81629;75548;74679;71647;74355;84787;86450;80755;70233;67693;65138;63382;60965;50063;37728;42442
9;2011;A;132175;134975;130152;120481;118052;112535;114773;131342;133371;124525;107631;103852;99905;96636;90529;73648;55245;61184
10;2011;A;19747;20503;19766;18289;17853;17130;17736;20000;20520;19131;16496;15966;15484;14886;14086;11298;8533;9800
11;2011;A;17017;17618;16964;16074;15714;15229;15909;17829;18403;17219;15088;14404;13947;14010;13140;11009;8284;9345
12;2011;A;65828;67705;65509;60403;58897;56010;57157;65210;66454;62432;53072;51094;49396;47203;44822;35714;26480;29632
13;2011;A;44557;44403;42379;38901;37501;34647;34934;39955;40081;37121;31517;29993;28903;26982;24208;19026;13816;14848
14;2011;A;22139;22337;21533;20001;19285;18390;18599;20930;21247;19990;17170;16450;15490;14971;13967;11341;8163;8989
15;2011;A;83825;84844;81608;73998;71766;66649;65660;75541;75779;70936;59566;57316;54143;50632;44224;34624;25058;26312
16;2011;A;81122;83064;79845;74339;72654;68974;70111;79773;81245;75725;65249;62572;60405;57925;53599;43705;32242;34446
17;2011;A;26967;26998;26068;24159;23625;22305;22854;25739;26498;24794;21290;20313;19510;18651;17615;14063;10478;11804
18;2011;A;19618;19988;19273;17814;17069;15732;15914;18155;18461;17148;14547;13967;13440;12616;11344;8894;6559;6640
1;2012;A;32198;33126;31818;29815;29695;28812;30170;34541;35429;33512;28955;28101;26953;27119;26295;21788;17114;19853
2;2012;A;81384;83433;81583;76457;75843;73428;77517;88592;90964;85275;74164;71630;69693;69068;66973;55843;42908;49472
3;2012;A;110646;114094;110419;102416;100917;97269;100136;113949;117057;109009;95263;91697;88946;86220;82014;67341;50031;55933
4;2012;A;86611;88462;84920;77961;75963;70646;70602;80396;82536;76140;64757;61710;59374;56347;50747;40282;29323;31199
5;2012;A;72903;76028;73790;68844;69074;68471;72521;82058;85321;80140;70769;68289;66576;66641;66308;55342;42751;49344
6;2012;A;102059;103706;100755;93175;90320;85710;86481;99052;100936;93916;80252;78167;74704;71343;65769;52430;38904;42241
7;2012;A;36498;37326;36743;34257;33168;32499;33633;38447;39588;37055;32157;30707;30239;29680;28155;23398;17760;20696
8;2012;A;81270;83911;81164;75968;74266;72413;74422;84830;87591;81938;70332;67848;65691;64687;61944;51029;38504;43028
9;2012;A;131422;134353;130161;121623;119420;114179;116989;132544;136073;127093;110344;106322;102364;99986;93816;77079;57507;64215
10;2012;A;19860;20357;19747;18410;17938;17281;17931;20198;20902;19401;17009;16158;15366;15324;14531;11840;8850;10392
11;2012;A;17405;17809;17124;16166;15706;15484;16250;18266;18876;17480;15289;14827;14184;14109;13594;11250;8785;9888
12;2012;A;65580;67160;65191;60260;58989;56533;57646;65428;66786;62335;54368;51695;49902;48368;45530;37013;27575;30873
13;2012;A;43938;44979;42705;39675;38237;35709;35371;40630;40898;38196;32758;31108;29896;28057;25126;19760;14803;15868
14;2012;A;22122;22676;21569;20062;19772;18432;18936;21732;21975;20705;17412;17226;16250;15784;14606;12003;8812;9672
15;2012;A;84119;85791;82043;74904;72594;67420;67284;76584;77878;72057;61418;58195;55801;51535;46293;36616;26328;27613
16;2012;A;79871;81757;78541;73424;71519;68361;70040;79919;81311;75788;64846;62832;60344;58849;55044;44528;33202;36246
17;2012;A;27139;27451;26415;24498;23648;22711;23037;26408;26640;25393;21548;20650;19736;19187;17860;14561;10772;12152
18;2012;A;19744;20155;19145;17728;17186;16147;16432;18299;18708;17740;14837;14463;13494;13086;11823;9300;6912;7302
1;2013;A;31685;32582;31939;30053;29562;28870;30494;34773;36105;33975;29773;28459;27779;27889;27280;22628;17529;20527
2;2013;A;81944;84659;82222;76882;76669;74700;78769;89710;92511;86517;75624;73088;71128;70299;68378;57356;44150;50854
3;2013;A;110096;112416;109006;102006;100479;96903;100114;114023;117065;109052;96135;91728;88985;86421;83251;68319;51590;57515
4;2013;A;85886;87341;84069;77849;74748;71102;70582;81058;82149;76213;65262;62302;59762;56936;51475;41018;30194;31698
5;2013;A;72229;74913;73270;69195;68994;68776;73502;83102;86312;81174;71622;69495;67815;67768;68165;57268;44135;51582
6;2013;A;102048;104690;100338;93808;91699;86629;87769;100322;101871;94970;81895;78765;75984;73160;67278;54645;40815;44677
7;2013;A;36583;37732;36593;34359;34187;32856;33936;38992;40744;38197;32765;31363;30515;30399;29052;24325;18531;21777
8;2013;A;81643;83668;81182;76209;75079;72676;75960;86251;87892;82269;71397;68630;67135;65694;63065;52037;39552;44557
9;2013;A;131487;135197;130325;121567;119253;114406;119200;135394;138719;129875;112718;109211;104382;102625;97460;79956;59887;67936
10;2013;A;20289;20750;20025;18301;18423;17663;18387;20836;21073;19801;17471;16399;16197;15776;14956;12431;9309;10808
11;2013;A;17418;17846;17458;16429;16045;15758;16424;18465;19408;18226;15819;15248;14799;14377;14208;11781;8899;10325
12;2013;A;65091;66552;64553;59452;58538;56141;58108;65529;67524;63420;54203;52472;50406;49178;46365;38085;28902;32662
13;2013;A;43578;44595;42896;39018;38296;35776;36325;41133;41420;38770;33157;31596;30644;28776;26223;20913;15456;17223
14;2013;A;22111;22543;21828;20259;19796;18825;19444;22275;22335;21076;17988;17421;16740;16230;15373;12475;9325;10299
15;2013;A;83698;85148;81309;74336;71515;67193;67530;76374;77595;72315;61104;58763;55936;52716;47315;37184;27075;28990
16;2013;A;79167;82138;78882;73626;71741;69074;70806;80426;82515;77005;66432;63842;61173;59972;56491;45553;34692;37788
17;2013;A;27166;27542;26456;24596;23887;22765;23270;26256;26685;24916;21527;20805;20065;19327;18065;14660;10923;12085
18;2013;A;19427;20164;19150;17437;17422;16344;16517;18770;19000;17814;15178;14491;14239;13253;12205;9722;7290;7720
1;2014;A;31384;32284;31817;29694;29775;29047;30811;35328;36257;34168;29788;28976;28016;28146;27707;23376;18021;21097
2;2014;A;83085;85600;83086;78194;77643;75992;80335;90615;94203;88626;77104;73954;72287;72113;70297;58974;45323;52080
3;2014;A;108152;111719;108744;101419;100059;97329;100219;114122;116757;109720;95391;92565;88936;88244;84624;68780;51928;58383
4;2014;A;84934;87375;83312;76810;74723;70122;71037;80450;82311;76925;65307;62682;60280;57953;52536;41828;30892;33312
5;2014;A;72090;75359;73245;69861;69837;69257;74751;84688;88062;82497;73284;70521;68729;69883;69868;58770;45345;53359
6;2014;A;102057;103609;100422;92896;90620;87305;87979;101179;102638;95906;83101;79661;77105;74026;69573;56058;42111;46179
7;2014;A;36699;37952;36460;34411;34176;33315;34862;39772;40709;38321;33441;32322;31172;31517;30377;25185;19410;22687
8;2014;A;81636;84709;81766;76206;75164;72626;75370;86364;88169;82769;72049;69263;67135;66609;63787;52821;40020;45302
9;2014;A;130961;134399;130264;121993;120122;115898;120322;137383;140851;131679;114999;110492;107340;105336;100659;82961;62615;71287
10;2014;A;20032;20955;20036;18736;18431;18023;18686;21070;21715;20598;17694;16720;16500;16234;15482;12892;9926;11441
11;2014;A;17444;17808;17676;16357;16188;15754;16712;18834;19400;18272;16203;15553;14972;15203;14640;12119;9178;10783
12;2014;A;62842;65290;63576;58723;57532;55534;57689;65484;67011;62841;54805;52571;50753;49592;47255;38963;29465;33500
13;2014;A;44094;45069;42893;39720;38678;36272;36441;42000;42522;39431;33668;32470;31338;29825;27273;21998;16423;18698
14;2014;A;21944;22172;21563;20081;19684;19069;19485;21999;22543;21170;18548;17590;17049;16714;15728;12931;9667;10851
15;2014;A;82967;85231;80966;75188;72104;67659;68331;77491;77988;72882;62469;59613;57130;53783;48345;38591;27946;30126
16;2014;A;79219;81239;78158;73252;71525;69208;71670;82099;84087;77793;68437;64856;63131;61687;58564;48223;36041;39617
17;2014;A;27228;27787;26400;24684;24279;22895;23673;26825;27598;25536;22027;21324;20621;19869;18144;14992;11223;12438
18;2014;A;19438;20090;19263;17836;17566;16590;16861;19202;19726;18184;15644;14897;14618;13922;12848;10338;7751;8363
1;2015;A;30756;32042;31458;29337;29731;29188;31174;35753;36931;34519;30449;29402;29126;29120;28681;24130;19099;22544
2;2015;A;83887;86197;83402;78762;78780;77165;80776;91854;95260;89326;78646;76148;73314;73530;72024;60185;46270;53856
3;2015;A;106758;110529;106598;100043;98686;95406;99458;112804;116392;108628;94697;91706;88552;87801;84005;69444;52301;59778
4;2015;A;83914;84882;82002;75371;73411;69690;70661;80571;81452;76121;64990;62519;60413;57581;53230;42274;31510;34282
5;2015;A;72416;74970;73744;70215;70500;69830;74941;85739;89130;83774;74736;71888;70460;72367;71610;60780;46977;55489
6;2015;A;101349;105103;100252;93545;91379;87371;89729;101820;104407;97479;84951;81492;77999;76212;71861;58672;43667;48321
7;2015;A;36735;38378;37213;34622;34762;33952;35418;40974;41712;39053;34429;33418;32437;32607;31851;26597;20311;23693
8;2015;A;82000;84467;81582;76555;75225;73477;76277;87208;89066;84264;72926;70539;68149;67125;64793;53995;41039;46401
9;2015;A;131661;135581;132371;123412;122063;118418;123472;139955;144924;134863;117898;113514;110381;109528;105012;87199;65987;75689
10;2015;A;20023;20601;19846;18810;18407;18033;18890;21555;22333;20917;18139;17402;17000;16825;16190;13308;10229;12175
11;2015;A;17367;17772;17336;16409;16375;16050;16797;19161;19583;18356;16157;15744;15360;15476;14716;12494;9463;10903
12;2015;A;62303;64533;61911;58322;56905;55099;57563;65320;67328;62996;54686;52622;50657;50341;47977;39839;30463;35001
13;2015;A;43978;44784;42912;40256;38768;36850;37050;42516;43341;40635;34784;33590;31790;30614;28301;23143;17254;19577
14;2015;A;21553;22161;21265;20179;19598;19003;19759;22160;23184;21351;18585;18110;17467;17200;16259;13483;10201;11752
15;2015;A;82274;84117;80937;73770;72058;68223;68272;77844;79039;73303;63061;60134;56953;54697;49319;39711;28763;31347
16;2015;A;78720;80306;78571;73285;71862;70478;72884;82625;84724;79094;68861;66575;63844;62731;60378;49656;37401;41684
17;2015;A;26948;27912;26497;24908;24478;23134;23849;27198;27407;25580;22243;21104;20698;20101;18621;15167;11438;12804
18;2015;A;19587;20068;19227;17984;17631;16923;17533;19594;20009;18728;16157;15702;15013;14477;13599;10982;8356;8889
1;2016;A;30405;32030;31685;29721;30059;29100;31851;35988;37795;35819;31338;30059;29200;29606;29503;24966;19485;23673
2;2016;A;83236;85746;83754;78879;78365;77162;82006;92959;95911;90550;79259;76182;73890;74352;72653;61088;47107;54905
3;2016;A;105367;108638;105578;98699;97288;95096;99355;112523;115491;108502;94850;91550;88568;87669;84782;70045;53103;60507
4;2016;A;81894;83755;80995;74575;72873;68798;70525;80245;81475;76180;65195;63140;59943;57947;53889;43307;32034;35153
5;2016;A;70770;74014;72860;69062;69189;69259;75140;85619;89234;83830;74799;71680;70118;72165;72523;61217;47363;56395
6;2016;A;100025;103587;100116;92886;91559;88059;90130;103158;106118;98379;85963;82060;79962;77699;73589;60486;45609;50387
7;2016;A;36944;38129;37322;34812;35058;34338;36633;41720;42673;40503;35416;34367;33299;33427;32990;27787;21240;25085
8;2016;A;81627;84329;81371;76208;75355;73635;77490;87529;89662;84852;74057;70646;68795;67914;66077;54915;41341;47383
9;2016;A;131298;134314;131220;122708;121367;119127;125132;141645;146781;136853;119538;115298;112260;111475;108707;90870;69408;80261
10;2016;A;20233;20861;20062;19081;18627;18242;19252;22001;22452;21049;18598;17915;17036;17382;16943;14008;10946;12474
11;2016;A;17383;17981;17471;16304;16502;16212;16950;19383;20248;18805;16503;16031;15642;15593;15338;12790;9948;11614
12;2016;A;61769;63879;61654;57481;56635;55309;57651;65550;67262;63122;54814;52970;51552;50871;49616;40921;31108;36428
13;2016;A;43403;44485;42767;39578;38922;37180;38157;42960;44174;41402;35213;33690;32493;31382;29665;24138;18299;20873
14;2016;A;21566;21968;21392;19888;19775;19183;19910;22681;23414;21507;18790;18255;17530;17465;16951;13735;10686;12178
15;2016;A;82207;84037;80587;74058;72371;68447;68274;78831;79632;74582;63204;60679;59029;56172;50881;40783;30059;32823
16;2016;A;78627;80144;78336;73302;72409;70728;73496;84389;86646;80146;70415;67769;65002;64592;62908;52240;38923;43145
17;2016;A;27498;27628;26869;24960;24311;23129;23895;26665;27628;25619;22565;21276;20656;20210;18751;15320;11510;12944
18;2016;A;19359;19878;19108;17899;17518;17138;17379;19856;20407;18919;16536;15974;15313;14924;14071;11699;8786;9647
1;2017;A;30055;31588;30761;29362;29426;29445;31432;35782;37391;35227;31546;30292;29478;30108;30183;25737;20054;24229
2;2017;A;83729;86709;84941;79871;79212;77842;83237;94405;97457;91073;80464;77465;75162;75117;74274;62797;48251;56089
3;2017;A;104690;107304;104527;97896;97253;94615;99001;113149;116423;108652;95524;92050;89353;88743;85935;71535;54116;61383
4;2017;A;81566;83503;80297;73896;72654;69250;70280;80773;81770;76023;65471;62959;60509;58642;54561;44317;33019;36039
5;2017;A;69695;72611;71087;68120;68603;69419;75154;84884;88850;84169;74815;72263;70673;71898;73133;62253;48924;57546
6;2017;A;100915;103468;100011;93132;91511;88488;92137;104743;106596;100852;86716;83912;80765;79785;75877;62412;47264;52736
7;2017;A;37571;38670;37525;35653;35744;35326;37688;42119;44244;41295;36213;35644;34428;34605;34351;28700;22269;26288
8;2017;A;81254;83581;81713;76295;75811;73933;77243;88240;91367;85118;74181;71392;69395;69041;66573;55386;42150;48103
9;2017;A;129931;133885;130082;122103;120990;118745;126152;142453;148045;137846;121768;117546;113734;113707;111121;93256;71815;83324
10;2017;A;20111;21023;20105;19173;19050;18528;19541;22241;22877;21319;18768;18414;17700;17803;17340;14685;11251;13306
11;2017;A;16860;17746;17327;16269;16055;15874;17039;19068;20060;18562;16414;15989;15575;15415;15159;12811;9781;11918
12;2017;A;60495;62139;60901;56448;56433;55145;57735;65180;67565;62825;55305;53608;51120;51606;50073;41791;32054;37699
13;2017;A;43266;44272;42747;39544;38648;37029;38346;43206;44467;41305;35668;34253;32982;32154;30523;24965;18986;21813
14;2017;A;21079;21805;21294;19792;19469;19155;20139;22865;23739;22088;19072;18846;18059;18051;17522;14363;11011;13104
15;2017;A;82557;84275;81184;74548;72590;68602;69694;80036;81074;75469;64620;61722;60051;57077;52996;42583;31382;34361
16;2017;A;77343;80600;77734;73438;73038;71214;74759;84668;87625;82865;71781;68893;66587;66365;64782;54034;40838;45786
17;2017;A;27036;27915;26943;24852;24450;23274;23835;26907;27530;25996;22234;21597;20889;20252;19277;15475;11740;13177
18;2017;A;19077;19667;18802;17507;17554;17018;17342;19897;20359;18988;16696;15965;15579;15122;14367;11825;9030;10081
1;2018;A;29256;30624;30302;28629;29050;29052;31593;36071;37242;35164;31483;30418;29587;30496;30751;26048;20725;24772
2;2018;A;84510;86957;85340;80631;80304;79417;84236;96021;98548;93587;81653;78652;76665;76994;75906;63570;49610;57536
3;2018;A;102312;105740;103111;96684;95878;93373;98670;111043;115057;108071;94562;91821;89079;88610;85793;71301;54370;62549
4;2018;A;79191;81171;78609;72703;71334;68394;69983;79232;81399;75799;64854;62793;60121;58414;54616;44425;33629;36928
5;2018;A;68882;71395;70884;67856;68707;68729;75395;85382;89630;84248;75328;72421;70462;73221;73987;63434;49578;59051
6;2018;A;100637;103246;100163;93885;92719;89195;93163;105617;109041;101532;88703;85900;83321;82108;77885;64609;48781;55323
7;2018;A;36508;37880;36924;35355;35101;35059;37522;42770;44524;42123;36840;35978;35009;35198;35125;29848;23003;27350
8;2018;A;81295;83952;81663;76822;75577;73904;78362;89091;91300;85814;74295;71699;69345;69594;67387;56320;43079;49113
9;2018;A;126341;130609;127291;120276;119584;117639;124452;141615;146352;138003;121023;116777;114109;114039;112700;94366;73028;85205
10;2018;A;20311;20592;20153;18977;18651;18606;19574;22309;23145;21700;19294;18437;17779;17923;17605;14998;11333;13624
11;2018;A;16911;17213;16950;15995;15811;15751;16817;19066;19736;18662;16508;15965;15492;15448;15465;13101;10008;11592
12;2018;A;59401;61275;59800;55714;55870;54388;57252;65307;67562;63200;55528;53113;51924;51770;50476;42452;32825;38846
13;2018;A;42447;43477;42212;38791;38885;37064;38417;43393;44574;41996;35939;34480;33197;32459;31095;25712;19195;22784
14;2018;A;20440;21380;20682;19773;19380;19118;19913;22601;23140;22164;19418;18524;18179;18269;17844;14630;11321;13508
15;2018;A;82075;83646;80279;74721;72998;69040;70137;80258;82030;76292;65594;63266;60391;58538;54346;44124;32587;35984
16;2018;A;76540;78331;76498;72308;71569;70723;74963;84090;87525;82183;71908;69205;67330;67096;66340;55076;41627;46676
17;2018;A;27351;27897;27169;24942;24443;23196;24052;27230;27992;26392;22646;21774;21033;20795;19161;15781;11991;13595
18;2018;A;18792;19475;18783;17661;17433;16962;17518;19825;20608;19553;17173;16507;15710;15697;15029;12445;9448;10499
1;2019;A;28589;30076;29547;27876;28479;28813;31453;35895;37466;35424;30983;30664;29787;31081;31205;26652;20818;25432
2;2019;A;84131;86821;85374;79873;79772;79319;84558;96229;99676;93229;81661;78825;77235;77326;76839;64767;49865;58564
3;2019;A;101777;104828;101504;95907;95538;93069;98260;111259;115068;108276;95124;91071;88443;88241;86694;71741;55616;63429
4;2019;A;78145;80048;77535;71880;70646;67347;69611;79439;80674;75485;65018;62997;60731;59348;56048;45640;34232;38191
5;2019;A;67186;70041;69882;67606;67570;68494;75763;85400;89379;84138;75632;73150;71633;73330;75458;64272;50582;60338
6;2019;A;100185;102917;99666;93815;92588;90759;93626;106506;109582;102494;90447;87166;84245;83677;80207;66748;50689;57665
7;2019;A;36143;37891;37249;35262;35374;34994;37996;43162;44574;42146;37784;36155;35463;36063;36239;30972;23911;28187
8;2019;A;80944;83836;81753;77109;75888;75450;78764;88688;91749;86449;75367;72558;70330;70122;68451;57252;43655;49952
9;2019;A;123443;127841;125184;118442;118711;117432;124082;140172;146824;137873;121078;117955;114036;114885;113963;96222;74560;88340
10;2019;A;19888;20640;20298;19079;18787;18663;20088;22229;23262;22053;19459;18744;18497;18628;17936;15333;11975;14328
11;2019;A;16320;16920;16592;15824;16028;15686;16522;18906;19938;18537;16419;15772;15618;15580;15517;13289;10347;11817
12;2019;A;58225;60324;59618;55583;55221;54726;57498;65462;67742;63559;55738;53908;52729;52789;51989;43792;33831;40308
13;2019;A;41721;43477;41517;38861;38020;37088;38010;43307;44527;41738;36067;35305;33855;33165;31938;26329;19920;24017
14;2019;A;20456;20834;20438;19402;19168;18617;20041;22628;23511;22154;19343;18806;18281;18236;17828;15175;11855;13929
15;2019;A;80411;82280;79141;73243;71942;68697;69941;79844;81568;75954;65762;62629;60315;58327;55149;44644;33083;36383
16;2019;A;74839;77524;75798;71367;71375;69889;74825;84456;87388;81975;72818;69798;68010;67743;66989;56149;42666;47821
17;2019;A;26880;27554;26735;24961;24611;23543;24074;27727;27876;26186;22713;22143;21337;20760;19792;16241;12172;14018
18;2019;A;18266;18900;18280;17240;16737;16952;17769;20007;20789;19291;16886;16319;15864;16018;15517;12714;9859;10989
1;2020;A;27894;29238;29230;27710;28370;28570;31619;36057;37537;35227;31837;30985;30327;31101;32237;27306;21810;26313
2;2020;A;83174;86149;83683;79335;79566;78767;84183;94975;98786;92918;81704;79071;77290;77869;76857;64906;50336;59734
3;2020;A;100239;102642;100640;93962;93940;92393;97480;110105;114361;107287;94017;91140;88812;88273;87290;73001;55262;64531
4;2020;A;76864;78785;76260;71015;69762;67790;69125;79355;80723;75501;65398;63309;60889;60089;56488;46101;34780;39465
5;2020;A;66025;69835;68854;66172;66889;68358;75447;85095;89503;84319;75947;73407;72524;74676;76588;66035;51694;61177
6;2020;A;98051;100095;97894;91835;90719;89248;93011;106293;108658;101978;90078;86421;83895;83180;81153;67575;51280;58105
7;2020;A;35506;36300;35799;34427;34555;34940;37646;42799;44782;42366;37403;36381;35499;36446;36809;31133;24344;28937
8;2020;A;80405;83314;80778;76262;75741;74229;78403;88863;91843;86355;75589;72944;70982;70861;69491;58057;44798;51197
9;2020;A;121729;125644;123715;116902;117358;116668;124587;140487;146906;138144;121865;117644;114935;116162;115718;98235;75990;90268
10;2020;A;19485;20145;19848;18624;18621;18410;19613;22566;23267;21948;19483;18717;18405;18558;18377;15729;12309;14703
11;2020;A;15969;16988;16312;15658;15508;15628;16690;18972;19776;18487;16462;15799;15260;15709;15622;13462;10225;12191
12;2020;A;57788;59525;58013;54823;55061;54144;57122;65206;67989;63858;56193;54170;52834;52560;52169;44755;34610;41565
13;2020;A;40698;42279;40482;37969;37612;36506;38104;43250;44494;41622;36591;35192;33831;33577;32869;27225;20904;24856
14;2020;A;19694;20622;20188;18985;18934;18851;20224;22691;23897;22462;19491;19076;18309;18864;18527;15723;12035;14474
15;2020;A;79507;81004;78856;73139;71436;68739;70221;79743;81371;75998;66038;63640;61188;59513;56510;45583;34064;37744
16;2020;A;72124;74704;73971;70153;69890;69182;73752;83992;87160;81924;71781;69581;67718;68117;67755;56775;43531;49126
17;2020;A;27130;27772;26747;24907;24465;23572;24301;27562;28389;26403;22660;21952;21260;20798;19901;16072;12293;14068
18;2020;A;17846;18448;17972;16959;17178;16432;17677;19749;20772;19286;16945;16592;15974;15842;15838;13138;9948;11144
1;2021;A;27538;28842;28508;27652;28084;28771;31589;36332;37896;35453;31965;30803;30250;31338;32691;28442;22185;27034
2;2021;A;82363;85198;83895;78856;78929;78161;84189;95999;98975;92886;81990;79700;77866;78408;77507;66083;51066;60498
3;2021;A;98607;102257;99479;93021;93191;92508;97528;110783;114051;107439;94927;91331;88390;89121;87500;73581;56588;65102
4;2021;A;76411;78712;75774;70065;69477;66833;69281;78664;80741;75821;66240;63538;61077;60026;57355;46739;35870;40581
5;2021;A;64885;67936;66742;64781;66063;67887;74581;85057;89156;84550;75219;73438;72368;74819;76701;66594;52041;62380
6;2021;A;96014;99546;97005;90881;90216;88054;93339;105487;108755;102635;89980;87316;84686;84756;82686;68329;52466;60191
7;2021;A;34415;35870;35605;34098;34238;34933;37795;42461;44213;42298;37569;36661;35499;36681;37519;31877;25021;29215
8;2021;A;79760;82390;80293;75619;75010;74028;78462;88268;92318;86153;75324;72414;71113;70761;69190;58596;44862;51822
9;2021;A;117757;123077;120174;114396;115205;114210;123072;139268;145037;137522;121194;117435;114682;117192;117128;99540;77433;92204
10;2021;A;19273;19689;19546;18385;18659;18504;19774;22347;23571;21984;19543;18974;18372;18729;18488;16123;12533;14886
11;2021;A;16019;16676;16195;15746;15580;15586;16950;19297;20251;18537;16546;16238;15584;16067;15953;13767;10628;12221
12;2021;A;56449;58758;57222;54582;54036;54047;57827;65849;68273;64175;57181;54723;53395;54220;54064;45301;35809;42575
13;2021;A;40193;41541;40206;37769;37175;36062;38177;43390;45190;41733;36790;35611;34604;34286;33566;28006;21473;25820
14;2021;A;19342;19820;19790;18711;18421;18469;19865;22806;23755;22270;19717;19143;18711;18840;18891;15992;12454;15035
15;2021;A;78522;80676;78390;72456;71574;68399;70513;80754;81961;76955;66407;64091;62257;60612;57349;46747;35329;39082
16;2021;A;70589;73767;72181;69041;68168;68965;74200;83193;87125;81831;71871;70000;67932;69276;68735;58210;44438;50243
17;2021;A;27156;27304;26744;24354;24434;23500;24310;27875;28272;26572;23122;22248;21563;21289;19905;16406;12502;14125
18;2021;A;17527;18033;17842;16663;16756;16394;17551;19728;20526;19285;17041;16601;16077;16280;16034;13437;10138;12027
1;2022;A;26472;27926;27739;27036;27379;28636;31159;35361;37592;35215;31957;30946;30307;31722;32886;28416;22655;27685
2;2022;A;81026;84582;82821;78082;78448;77861;83093;95199;98762;93391;81634;78916;76711;77913;77974;66051;51435;60731
3;2022;A;97739;101122;98624;93376;93529;91753;97148;110838;114698;108590;95485;92248;89389;89912;89466;74831;57651;67296
4;2022;A;75674;77883;75523;70036;69756;67147;69658;79124;81637;76503;66636;63990;62006;61254;58892;48460;36676;41643
5;2022;A;62923;66583;66068;63658;64495;67679;74141;84509;88602;83870;75263;73132;72039;74694;77772;67352;52802;63377
6;2022;A;94526;96821;95053;90552;89747;88030;92536;104867;109598;102443;90795;87186;84706;85299;83177;69336;53296;61137
7;2022;A;33564;34930;34519;33302;34071;34198;37572;42519;44522;42147;37981;36208;35739;37076;37386;32209;25116;29826
8;2022;A;79697;82260;79984;75387;75744;74618;78308;89424;92959;87348;76461;73871;72005;71969;70591;59396;45759;52795
9;2022;A;115208;119043;117610;112533;112536;113255;122148;138866;145506;136854;121001;117433;114980;117685;118572;101119;78779;94727
10;2022;A;18476;19414;18952;18142;18264;18105;20171;22353;23503;22068;19491;18926;18891;18940;19004;16382;12723;15297
11;2022;A;15719;16626;16348;15548;15574;15479;16842;18952;19948;18848;16482;16327;15850;16255;16264;13856;10688;12638
12;2022;A;55559;57714;56886;53924;54041;53775;57857;65624;68138;64183;56930;55194;53331;54587;54368;46923;36662;44134
13;2022;A;38821;40613;39079;37028;36574;36046;38078;42850;44774;42243;36865;35755;34653;34840;34223;28427;22115;26716
14;2022;A;19001;19961;19542;18580;18634;18477;20031;22826;23857;22220;20021;19229;18993;19093;19126;16616;12851;15530
15;2022;A;76805;79189;76365;71587;70065;68361;70051;79914;82084;76064;66869;63818;62036;60839;58074;47492;35637;40214
16;2022;A;69129;72182;70678;67656;68220;68360;73819;83610;87121;81607;72356;69718;67811;69505;70408;59468;45690;51845
17;2022;A;26541;27171;26283;24498;24263;23263;23919;27756;28053;26392;23007;22258;21366;21000;19664;16274;12397;14686
18;2022;A;16980;17303;17094;16247;16488;16305;17414;19833;20650;19448;17348;16673;15781;16631;16321;13752;10685;12497
1;2023;A;25881;27133;27207;26522;27072;28042;31813;35401;37676;35729;32402;31219;31031;32554;33394;29928;23119;28955
2;2023;A;79718;83345;81447;77433;77488;77772;82812;94574;98479;92796;80908;78690;76768;78282;78505;66704;51465;61202
3;2023;A;96899;99983;97899;92627;92197;91368;97452;110309;114256;107761;95142;92008;89235;90023;89830;75636;58174;67813
4;2023;A;74972;76961;74758;69857;69043;66665;69849;79282;81867;76259;66640;64122;61904;61530;59717;49212;37447;42874
5;2023;A;61674;64880;64440;62958;63954;66629;74252;83606;88836;83830;75294;73700;72390;75791;78279;67946;53554;64341
6;2023;A;92281;95990;93866;88266;87761;86810;92135;104511;108707;102576;90643;87124;85557;85570;84684;70603;54572;61900
7;2023;A;32862;34245;33986;32796;33400;34264;37680;42140;44259;42314;37568;36616;35694;37293;38214;33009;25529;30640
8;2023;A;78242;81560;79711;74540;74911;73222;78226;88652;92331;86381;76591;73470;71089;71770;71209;60161;46127;53669
9;2023;A;111995;116869;115392;109464;110293;111869;121528;137563;144332;136166;120922;117271;114703;118716;119602;102501;80676;96132
10;2023;A;18329;19062;18820;17968;17865;18161;19504;22254;23081;22165;19619;18906;18812;19130;19113;16752;12975;15784
11;2023;A;15561;16421;16174;15146;15419;15644;16773;19121;20055;18647;16928;16424;16023;16240;16428;14009;11261;12731
12;2023;A;54389;56542;55663;52387;53072;53306;57220;65429;68096;64378;56584;54922;53686;54680;55271;46985;36933;44983
13;2023;A;38381;39475;38693;36001;36202;35897;37909;43478;44905;41981;37002;35749;35066;35104;34988;29364;22778;27856
14;2023;A;18851;19494;19066;18302;18325;18606;19927;22990;23808;22563;20151;19444;18776;19454;19968;16899;13197;15896
15;2023;A;75813;78180;75945;71360;70028;67674;70284;79944;82517;77036;66749;64429;62477;61453;58879;49026;36820;41162
16;2023;A;67773;70401;69265;66681;66368;67360;73488;82760;86660;81048;72266;69846;68975;69678;71371;60121;46348;52998
17;2023;A;26358;26941;26155;24282;24010;23051;23907;27321;28306;26273;22821;22020;21244;21049;19963;16488;12632;14548
