ZONA;AÑO;SEXO;ICDO;I01;I02;I03;I04;I05;I06;I07;I08;I09;I10;I11;I12;I13;I14;I15;I16;I17;I18;SE
6;2009;F;54;0;0;1;1;2;2;2;8;9;12;11;15;12;26;26;25;23;30;0
6;2009;F;56;0;0;0;0;0;7;4;5;10;12;13;10;10;18;13;15;15;20;0
6;2009;F;64;0;0;1;0;1;1;0;2;3;5;5;5;7;6;5;9;11;10;0
6;2009;F;67;0;0;0;0;2;0;2;1;6;4;4;10;4;9;13;12;13;25;0
6;2009;F;71;0;0;0;0;0;1;1;0;3;3;3;3;5;9;4;6;5;13;0
6;2009;F;73;0;0;3;0;4;4;2;3;2;7;6;4;3;7;2;3;2;1;0
6;2009;F;81;0;1;1;1;1;2;1;1;1;0;2;1;1;2;3;1;2;3;0
6;2009;F;82;0;0;1;2;1;1;3;2;2;4;5;3;6;10;9;9;12;14;0
6;2009;F;90;0;0;0;0;0;0;0;1;2;2;2;2;4;5;15;13;15;18;0
6;2009;F;91;0;0;0;0;1;3;0;6;3;4;5;7;12;5;10;12;14;15;0
6;2009;F;99;0;0;0;0;1;0;5;0;7;8;10;11;19;27;16;26;17;33;0
6;2010;M;14;0;0;0;0;4;5;4;8;14;16;23;21;31;30;46;38;43;49;0
6;2010;M;15;0;0;0;2;0;0;0;1;4;6;6;11;18;14;16;14;15;17;0
6;2010;M;16;0;0;0;0;0;0;2;3;10;21;28;28;47;63;76;73;74;88;0
6;2010;M;18;0;0;0;0;1;1;2;2;10;13;25;26;47;59;84;103;112;111;0
6;2010;M;19;0;0;0;0;0;2;1;4;13;12;21;38;34;33;44;66;59;63;0
6;2010;M;22;0;0;0;1;0;1;2;2;9;10;11;12;8;17;25;30;28;30;0
6;2010;M;23;0;0;0;0;0;0;0;0;0;1;1;2;3;6;4;5;6;10;0
6;2010;M;25;0;0;0;0;0;1;0;1;3;2;4;4;11;9;10;17;15;20;0
6;2010;M;32;0;0;1;1;3;4;4;4;12;18;24;31;46;41;59;49;37;55;0
6;2010;M;34;0;0;0;0;1;1;5;12;41;42;55;94;135;177;234;233;221;304;0
6;2010;M;43;0;0;0;0;0;0;0;7;4;2;3;6;5;4;7;7;4;3;0
6;2010;M;61;0;0;0;0;1;1;9;10;33;48;83;146;173;260;359;398;414;509;0
6;2010;M;62;0;0;0;0;1;0;0;1;2;2;1;0;0;3;2;1;1;0;0
6;2010;M;64;0;0;0;1;1;3;1;3;7;5;5;11;10;10;17;13;13;7;0
6;2010;M;67;0;0;0;0;1;5;9;12;18;33;41;58;80;143;167;165;175;197;0
6;2010;M;71;0;0;0;0;0;3;2;3;3;5;10;8;10;10;14;14;16;12;0
6;2010;M;73;0;0;0;1;1;1;1;0;0;0;1;1;2;3;2;0;0;1;0
6;2010;M;81;0;1;1;0;1;1;2;0;0;2;2;0;3;0;1;2;2;1;0
6;2010;M;82;0;0;0;1;0;0;3;4;3;3;7;6;13;23;7;20;12;8;0
6;2010;M;90;0;0;0;0;0;0;0;1;1;1;3;1;13;8;8;16;11;4;0
6;2010;M;91;0;0;0;0;0;0;0;3;6;9;5;17;22;32;26;32;32;25;0
6;2010;M;99;0;0;0;0;0;2;0;7;5;8;11;26;30;25;38;29;31;30;0
6;2010;F;14;0;0;0;0;1;1;1;0;2;1;4;3;5;7;5;3;8;3;0
6;2010;F;15;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;4;5;0
6;2010;F;16;0;0;1;0;0;1;1;0;6;6;11;16;12;20;26;28;23;33;0
6;2010;F;18;0;0;0;0;1;1;3;7;4;12;18;17;36;41;49;41;50;88;0
6;2010;F;19;0;0;0;0;0;0;7;5;10;10;17;11;25;18;26;30;25;37;0
6;2010;F;22;0;0;0;0;0;1;0;1;0;1;3;8;1;12;12;9;18;16;0
6;2010;F;23;0;0;0;0;0;0;0;0;2;1;2;0;2;8;10;6;10;17;0
6;2010;F;25;0;0;0;0;0;0;1;2;1;2;3;10;2;6;13;12;21;17;0
6;2010;F;32;0;0;0;0;1;0;0;1;0;0;2;2;0;2;2;1;2;3;0
6;2010;F;34;0;0;0;0;0;0;0;1;3;6;5;6;8;7;12;13;11;24;0
6;2010;F;43;1;1;3;0;4;8;11;8;8;4;8;5;7;8;9;3;9;8;0
6;2010;F;50;0;5;5;13;26;26;38;50;56;60;79;71;81;111;114;80;75;77;0
6;2010;F;53;0;2;2;1;6;1;2;8;7;10;7;4;12;8;7;6;9;8;0
6;2010;F;54;0;0;1;0;0;3;3;11;10;11;15;11;19;16;20;23;22;36;0
6;2010;F;56;0;0;0;0;0;2;3;6;2;16;10;14;13;14;11;11;16;22;0
6;2010;F;64;0;0;0;0;0;1;0;3;1;3;5;7;12;8;20;16;10;11;0
6;2010;F;67;0;0;0;0;0;1;0;4;3;5;11;10;14;20;22;15;13;24;0
6;2010;F;71;0;0;0;1;0;3;1;1;0;4;2;7;5;7;11;8;8;3;0
6;2010;F;73;3;1;1;1;1;5;2;7;7;5;3;6;9;7;6;4;3;3;0
6;2010;F;81;0;1;0;0;0;0;0;2;1;2;0;2;3;1;1;0;2;2;0
6;2010;F;82;0;0;0;1;0;2;2;3;5;7;2;12;7;10;15;15;7;14;0
6;2010;F;90;0;0;0;0;0;0;0;0;1;1;0;7;4;8;14;11;12;13;0
6;2010;F;91;0;0;0;1;0;0;2;2;4;1;3;5;7;9;12;10;14;18;0
6;2010;F;99;0;0;0;0;1;0;5;9;3;14;8;23;11;14;26;27;22;38;0
6;2011;M;14;0;0;0;1;1;0;0;8;12;13;18;30;18;42;45;41;31;42;0
6;2011;M;15;0;0;0;0;0;0;0;2;5;9;9;9;7;14;16;10;9;20;0
6;2011;M;16;0;0;0;0;1;0;2;6;10;11;23;28;33;53;86;87;83;115;0
6;2011;M;18;0;0;0;0;1;0;0;4;12;15;16;36;51;67;77;98;95;117;0
6;2011;M;19;0;0;0;1;1;0;2;7;13;11;22;32;45;39;61;49;60;71;0
6;2011;M;22;0;0;0;0;0;1;3;1;7;13;7;19;23;31;25;36;24;34;0
6;2011;M;23;0;0;0;0;0;0;0;0;2;2;3;0;6;10;6;12;9;10;0
6;2011;M;25;0;0;0;0;1;2;0;1;1;5;3;5;7;14;17;25;10;26;0
6;2011;M;32;0;0;2;1;3;1;8;6;13;19;23;29;48;42;44;46;62;48;0
6;2011;M;34;0;0;0;1;1;3;7;13;24;38;53;86;115;187;244;263;247;320;0
6;2011;M;43;0;0;1;1;1;1;3;3;3;4;2;9;7;7;7;11;3;11;0
6;2011;M;61;0;0;0;0;0;0;7;5;28;61;70;126;190;295;379;432;461;569;0
6;2011;M;62;0;1;0;1;0;0;1;0;1;4;0;0;3;0;2;1;0;0;0
6;2011;M;64;0;0;0;0;0;0;1;5;3;5;5;11;8;17;16;13;12;15;0
6;2011;M;67;0;0;0;0;0;4;6;13;21;35;49;70;99;119;170;194;170;222;0
6;2011;M;71;0;0;0;1;0;0;4;0;7;6;5;13;10;16;19;15;20;9;0
6;2011;M;73;0;0;0;0;0;1;2;0;1;0;4;1;1;2;0;0;1;2;0
6;2011;M;81;0;0;0;0;1;0;2;2;1;0;4;4;3;3;0;2;1;2;0
6;2011;M;82;0;0;1;2;2;0;0;2;5;7;5;8;12;11;10;21;15;11;0
6;2011;M;90;0;0;0;0;0;0;0;2;1;3;2;3;5;9;15;10;11;9;0
6;2011;M;91;0;0;0;0;0;0;0;0;7;8;5;14;20;27;28;32;28;42;0
6;2011;M;99;0;0;0;0;1;0;3;3;2;6;10;19;19;33;27;38;24;32;0
6;2011;F;14;0;0;0;0;1;0;0;0;4;3;5;5;5;9;6;8;3;6;0
6;2011;F;15;0;0;0;0;0;0;0;0;0;1;0;1;1;2;0;4;0;3;0
6;2011;F;16;0;0;0;0;0;2;0;0;2;6;11;14;12;19;15;29;25;24;0
6;2011;F;18;0;0;0;1;0;1;3;8;7;10;14;24;27;39;60;45;42;80;0
6;2011;F;19;0;0;0;0;0;1;2;4;8;13;10;12;18;26;25;25;20;35;0
6;2011;F;22;0;0;0;0;0;0;1;1;0;0;1;2;10;3;11;10;16;24;0
6;2011;F;23;0;0;0;0;0;0;1;0;2;1;1;4;5;8;8;12;11;17;0
6;2011;F;25;0;0;0;0;0;0;2;0;4;3;1;1;7;10;9;14;19;23;0
6;2011;F;32;0;0;0;0;1;0;0;2;0;0;0;1;2;3;1;0;0;0;0
6;2011;F;34;0;0;0;0;0;0;0;0;2;7;7;12;13;13;9;10;14;19;0
6;2011;F;43;0;0;4;0;3;6;3;6;12;14;5;14;13;8;8;9;7;9;0
6;2011;F;50;1;2;12;16;14;19;25;67;66;60;88;79;103;110;119;89;88;101;0
6;2011;F;53;1;1;1;6;1;6;4;14;7;13;5;5;7;6;10;14;5;6;0
6;2011;F;54;0;0;0;0;2;2;4;5;4;6;12;13;19;27;25;26;24;30;0
6;2011;F;56;0;0;0;2;2;6;3;10;9;14;18;6;18;12;26;12;8;17;0
6;2011;F;64;0;0;0;0;0;0;2;3;1;3;2;6;16;14;13;11;8;18;0
6;2011;F;67;0;0;0;1;1;1;1;2;3;6;7;5;18;10;23;22;12;23;0
6;2011;F;71;0;0;0;0;1;1;1;3;4;4;3;2;5;7;7;7;4;11;0
6;2011;F;73;0;1;3;2;2;4;1;6;7;7;4;5;6;1;10;8;4;11;0
6;2011;F;81;0;0;0;0;0;0;0;1;0;2;0;1;2;3;4;1;1;0;0
6;2011;F;82;0;0;0;0;0;3;5;2;5;6;10;6;10;14;16;6;9;20;0
6;2011;F;90;0;0;0;0;0;0;0;0;0;4;1;4;7;10;13;8;15;18;0
6;2011;F;91;0;0;0;0;1;1;1;1;4;2;4;4;6;7;17;9;8;11;0
6;2011;F;99;0;0;0;0;1;1;0;5;9;4;9;7;11;19;20;29;14;27;0
6;2012;M;14;0;0;0;1;2;0;1;6;9;17;9;28;23;46;50;50;30;43;0
6;2012;M;15;0;0;0;1;0;1;0;3;1;6;5;9;9;16;16;17;10;17;0
6;2012;M;16;0;0;0;0;0;3;1;5;12;18;18;29;45;56;73;72;64;86;0
6;2012;M;18;0;0;0;0;0;2;1;4;14;15;29;31;46;72;111;110;119;153;0
6;2012;M;19;0;0;0;0;0;2;1;5;11;15;21;33;43;45;49;69;50;64;0
6;2012;M;22;0;0;0;0;1;0;0;4;5;8;7;11;17;21;40;27;16;35;0
6;2012;M;23;0;0;0;0;0;0;1;0;0;0;2;2;3;3;8;8;10;10;0
6;2012;M;25;0;0;0;0;0;0;0;0;1;2;5;2;7;11;17;14;22;23;0
6;2012;M;32;0;0;0;0;3;2;3;7;12;23;24;18;32;42;52;50;49;42;0
6;2012;M;34;0;0;0;0;0;2;12;12;26;44;58;81;117;172;234;248;241;347;0
6;2012;M;43;0;0;0;0;3;1;0;1;4;7;5;9;8;8;9;8;7;5;0
6;2012;M;61;0;0;0;1;0;1;5;13;48;68;76;101;194;270;390;451;458;633;0
6;2012;M;62;0;0;1;1;0;1;4;0;1;2;2;1;3;1;1;1;1;1;0
6;2012;M;64;0;0;0;0;0;0;4;2;1;3;9;8;5;17;18;19;12;16;0
6;2012;M;67;0;0;0;0;0;3;4;19;24;34;54;75;123;157;206;232;213;248;0
6;2012;M;71;0;0;0;1;1;1;1;5;4;7;8;7;7;11;13;13;10;10;0
6;2012;M;73;0;0;0;0;0;1;0;1;1;0;1;0;3;2;2;3;1;2;0
6;2012;M;81;0;1;0;0;1;1;0;1;2;2;0;4;0;1;1;0;2;2;0
6;2012;M;82;0;0;0;0;0;0;2;8;6;11;11;9;7;16;11;18;14;14;0
6;2012;M;90;0;0;0;0;0;0;1;1;3;1;6;4;4;10;11;13;12;13;0
6;2012;M;91;0;0;0;0;0;1;1;1;7;6;8;15;20;22;31;34;22;36;0
6;2012;M;99;0;0;0;0;0;1;5;3;4;8;5;8;18;31;35;37;34;46;0
6;2012;F;14;0;0;0;0;0;0;1;1;0;5;1;2;6;6;6;8;6;4;0
6;2012;F;15;0;0;0;0;0;0;0;0;0;0;1;0;4;1;2;3;3;3;0
6;2012;F;16;0;0;0;0;1;1;0;1;4;9;6;11;8;20;16;23;17;40;0
6;2012;F;18;0;0;0;0;0;2;1;6;11;19;11;22;25;46;45;58;56;70;0
6;2012;F;19;0;0;0;0;0;4;2;9;7;2;16;23;24;26;34;21;22;36;0
6;2012;F;22;0;0;0;0;0;0;0;0;1;1;0;1;5;5;8;12;13;19;0
6;2012;F;23;0;0;0;0;0;0;0;1;0;2;3;1;7;6;10;12;14;16;0
6;2012;F;25;0;0;0;0;0;0;0;1;1;1;7;5;3;14;15;14;9;24;0
6;2012;F;32;0;0;0;1;0;0;1;0;2;1;2;0;2;2;2;0;1;1;0
6;2012;F;34;0;0;0;0;0;0;3;5;3;5;6;7;14;13;12;14;20;22;0
6;2012;F;43;1;0;0;1;3;2;4;6;2;5;8;5;9;10;12;7;3;4;0
6;2012;F;50;1;3;11;6;22;22;37;46;55;74;65;79;93;103;103;99;104;89;0
6;2012;F;53;0;1;3;4;2;2;4;9;3;4;10;10;11;10;9;8;4;5;0
6;2012;F;54;0;0;0;0;0;3;4;2;11;11;11;18;17;26;24;23;27;43;0
6;2012;F;56;0;1;1;0;0;6;6;2;5;7;8;10;16;18;15;15;16;16;0
6;2012;F;64;0;0;0;0;0;1;1;1;2;3;8;9;6;11;10;4;11;23;0
6;2012;F;67;0;0;0;0;1;1;1;3;5;7;8;9;12;18;15;25;24;23;0
6;2012;F;71;0;0;0;1;0;1;0;2;2;3;9;5;7;11;12;5;4;6;0
6;2012;F;73;1;1;1;2;3;2;5;9;8;3;7;8;3;6;8;4;5;8;0
6;2012;F;81;0;0;0;1;0;1;1;2;1;0;1;1;1;4;0;1;0;1;0
6;2012;F;82;0;0;0;1;1;2;0;3;4;9;6;17;16;16;18;18;12;20;0
6;2012;F;90;0;0;0;0;0;0;0;0;0;2;3;3;8;4;12;16;9;23;0
6;2012;F;91;0;0;0;0;0;1;1;1;3;0;4;8;12;15;11;12;14;9;0
6;2012;F;99;0;0;0;0;0;2;1;5;6;4;14;19;16;25;23;20;23;30;0
6;2013;M;14;0;1;0;0;1;3;4;5;15;17;17;21;29;26;42;46;33;47;0
6;2013;M;15;0;0;0;0;0;2;1;3;2;10;2;13;10;18;8;18;16;10;0
6;2013;M;16;0;0;0;0;0;1;2;1;10;13;22;34;38;65;73;77;85;95;0
6;2013;M;18;0;0;1;0;0;0;3;4;13;23;26;32;56;83;97;130;114;169;0
6;2013;M;19;0;0;0;0;0;4;5;11;19;13;22;32;37;53;59;65;61;70;0
6;2013;M;22;0;0;0;0;1;1;2;3;8;12;14;10;15;31;30;34;32;41;0
6;2013;M;23;0;0;0;0;0;0;0;2;0;1;1;5;1;10;10;6;14;9;0
6;2013;M;25;0;0;0;0;0;1;1;2;1;2;2;9;12;15;20;14;16;28;0
6;2013;M;32;0;0;0;1;0;2;2;8;11;20;23;20;36;48;47;42;47;45;0
6;2013;M;34;0;0;0;0;2;1;6;9;28;38;60;71;98;150;205;265;269;335;0
6;2013;M;43;0;0;1;0;1;1;4;4;5;6;2;7;6;3;7;5;7;9;0
6;2013;M;61;0;0;0;0;0;2;9;14;24;53;73;108;206;260;384;439;483;671;0
6;2013;M;62;0;0;0;2;1;1;2;7;4;2;2;1;0;3;0;0;1;0;0
6;2013;M;64;0;0;0;0;3;2;4;2;3;6;5;8;14;17;18;17;14;21;0
6;2013;M;67;0;0;0;0;5;1;3;13;26;37;46;73;89;129;180;220;190;255;0
6;2013;M;71;0;0;0;0;0;0;3;3;3;6;6;6;10;9;12;10;7;12;0
6;2013;M;73;0;0;1;0;1;0;1;1;0;0;4;2;0;0;2;2;1;0;0
6;2013;M;81;0;1;0;2;2;0;2;5;1;1;4;3;2;3;1;0;2;2;0
6;2013;M;82;0;0;0;0;1;1;5;3;7;8;10;10;10;13;21;16;12;21;0
6;2013;M;90;0;0;0;0;0;1;1;1;1;3;4;6;5;10;8;14;22;15;0
6;2013;M;91;0;0;0;0;1;0;3;1;6;5;12;4;12;18;35;22;36;45;0
6;2013;M;99;0;0;0;0;0;1;2;2;3;7;5;10;18;19;34;31;33;36;0
6;2013;F;14;0;0;0;0;1;2;0;0;7;3;6;6;6;8;8;7;4;7;0
6;2013;F;15;0;0;0;0;0;0;1;0;0;0;1;0;1;1;3;3;2;3;0
6;2013;F;16;0;0;0;0;0;2;0;1;4;7;5;13;7;21;20;26;20;29;0
6;2013;F;18;0;0;0;0;1;2;3;4;12;11;14;29;50;44;49;70;62;88;0
6;2013;F;19;0;0;0;0;1;1;5;10;9;9;12;21;17;29;30;29;29;42;0
6;2013;F;22;0;0;0;0;0;0;1;1;3;2;3;4;6;11;8;13;19;24;0
6;2013;F;23;0;0;0;0;0;0;0;0;0;1;3;3;1;6;6;7;13;12;0
6;2013;F;25;0;0;0;0;0;1;0;1;2;1;1;10;5;13;15;15;8;25;0
6;2013;F;32;0;0;0;0;0;0;0;0;1;2;1;0;2;1;1;3;0;2;0
6;2013;F;34;0;0;0;0;0;1;2;3;2;3;10;6;15;19;28;16;26;24;0
6;2013;F;43;1;1;3;4;3;5;6;9;8;8;4;7;14;11;15;16;6;12;0
6;2013;F;50;0;5;13;23;14;21;36;55;50;69;85;97;110;117;105;83;94;130;0
6;2013;F;53;2;4;3;4;4;3;5;7;2;5;4;14;7;12;12;7;4;8;0
6;2013;F;54;0;0;0;1;3;2;4;5;6;18;12;26;26;24;40;25;31;40;0
6;2013;F;56;0;0;1;0;2;1;6;7;8;8;10;9;10;19;20;18;19;14;0
6;2013;F;64;0;0;0;1;1;1;3;1;8;7;10;5;12;18;4;12;18;19;0
6;2013;F;67;0;0;0;1;0;0;2;3;3;5;9;8;23;18;21;23;22;36;0
6;2013;F;71;0;0;0;2;0;1;3;2;2;6;3;4;7;5;6;2;5;9;0
6;2013;F;73;0;2;2;4;3;1;2;5;5;9;4;10;4;6;3;6;6;7;0
6;2013;F;81;0;0;0;0;1;0;1;1;3;2;1;0;1;5;2;1;1;2;0
6;2013;F;82;0;0;0;2;2;1;2;5;7;6;14;9;8;6;17;18;16;21;0
6;2013;F;90;0;0;0;0;0;0;0;1;0;2;1;1;2;9;15;13;18;23;0
6;2013;F;91;0;0;0;0;1;0;2;1;2;4;4;7;5;7;11;7;9;12;0
6;2013;F;99;0;0;0;0;0;1;3;3;10;6;13;10;13;27;25;19;25;25;0
6;2014;M;14;0;0;0;0;0;1;6;11;17;9;20;17;29;35;37;57;44;52;0
6;2014;M;15;0;0;0;0;1;1;2;2;1;1;4;5;13;10;14;18;7;11;0
6;2014;M;16;0;0;0;0;0;0;4;5;9;17;14;24;35;51;57;83;68;96;0
6;2014;M;18;0;0;0;0;0;1;3;7;11;9;35;42;51;82;108;133;134;182;0
6;2014;M;19;0;0;0;1;0;1;2;7;10;11;24;29;34;45;52;59;64;70;0
6;2014;M;22;0;0;1;0;0;0;3;4;8;8;13;16;24;18;28;32;24;43;0
6;2014;M;23;0;0;0;0;0;1;0;0;1;3;1;1;2;4;8;14;7;13;0
6;2014;M;25;0;0;0;0;0;2;1;2;4;5;1;5;10;20;17;25;22;24;0
6;2014;M;32;0;0;1;0;1;3;3;7;9;16;15;28;31;46;54;57;31;43;0
6;2014;M;34;0;0;0;0;0;4;3;14;32;32;48;73;122;166;207;250;266;322;0
6;2014;M;43;0;0;0;0;3;1;2;0;7;4;4;7;11;5;7;9;8;5;0
6;2014;M;61;0;0;0;1;0;2;4;16;33;44;97;116;197;276;415;477;438;665;0
6;2014;M;62;0;0;0;1;0;1;0;0;0;3;1;1;2;3;2;3;0;1;0
6;2014;M;64;0;0;0;1;1;0;3;1;2;11;6;16;12;13;16;20;21;21;0
6;2014;M;67;0;0;1;0;1;2;5;10;22;49;49;71;88;132;172;190;183;221;0
6;2014;M;71;0;0;0;1;1;0;1;4;3;9;4;8;9;11;16;14;10;15;0
6;2014;M;73;0;0;0;0;1;0;1;1;1;3;0;2;0;1;3;1;2;0;0
6;2014;M;81;0;0;1;1;0;3;0;1;1;3;0;0;2;2;4;1;3;1;0
6;2014;M;82;0;0;0;0;0;2;3;4;4;3;7;10;18;11;31;22;15;23;0
6;2014;M;90;0;0;0;0;0;0;1;2;0;2;2;8;10;10;6;16;16;18;0
6;2014;M;91;0;0;0;0;1;0;0;1;12;6;11;8;8;17;35;40;33;36;0
6;2014;M;99;0;0;0;0;1;0;0;1;2;6;10;13;13;17;33;33;35;43;0
6;2014;F;14;0;0;0;0;1;0;0;0;3;0;5;3;3;6;6;9;4;8;0
6;2014;F;15;0;0;0;0;0;0;0;0;0;0;0;1;3;2;1;1;0;5;0
6;2014;F;16;0;0;0;0;0;1;3;3;6;6;5;11;14;13;24;21;24;37;0
6;2014;F;18;0;0;0;0;1;1;6;2;8;11;11;38;41;44;68;74;76;82;0
6;2014;F;19;0;0;0;0;3;0;2;8;7;8;7;15;14;25;27;29;35;41;0
6;2014;F;22;0;0;0;0;0;0;0;0;1;6;2;5;6;5;14;7;18;20;0
6;2014;F;23;0;0;0;0;0;0;0;0;1;2;2;1;7;8;12;8;10;16;0
6;2014;F;25;0;0;0;0;1;0;1;0;5;2;2;5;6;10;7;23;17;31;0
6;2014;F;32;0;0;0;0;0;0;0;1;2;3;0;3;1;2;0;2;2;1;0
6;2014;F;34;0;0;0;0;0;1;0;3;2;6;10;3;16;22;20;25;17;30;0
6;2014;F;43;0;0;6;2;8;7;4;9;9;14;14;15;8;8;8;11;8;18;0
6;2014;F;50;2;4;18;6;18;30;42;55;89;87;95;83;107;96;117;102;87;117;0
6;2014;F;53;0;1;1;0;5;3;7;8;5;8;4;9;11;6;13;9;6;11;0
6;2014;F;54;0;1;0;0;3;2;2;9;10;12;15;28;27;29;40;28;37;50;0
6;2014;F;56;0;0;0;0;0;1;4;5;5;9;10;15;18;10;15;23;19;23;0
6;2014;F;64;0;0;0;0;0;0;0;3;4;3;5;9;6;9;17;13;13;20;0
6;2014;F;67;0;0;0;0;0;0;1;2;3;5;7;9;15;21;25;22;27;35;0
6;2014;F;71;0;0;0;0;0;0;5;1;2;4;6;3;8;7;11;10;9;8;0
6;2014;F;73;2;2;3;4;5;6;1;11;4;8;10;6;6;8;9;11;1;7;0
6;2014;F;81;0;0;1;2;1;0;0;0;2;2;0;3;3;1;1;3;2;3;0
6;2014;F;82;0;0;1;1;0;2;4;4;7;8;8;13;15;14;18;14;17;19;0
6;2014;F;90;0;0;0;0;0;0;0;0;1;2;3;5;6;3;16;14;12;23;0
6;2014;F;91;0;0;0;1;1;0;2;5;2;3;1;7;10;11;11;12;10;18;0
6;2014;F;99;0;0;0;1;0;3;0;5;6;10;14;15;22;32;33;29;20;32;0
6;2015;M;14;0;0;0;0;0;1;6;7;5;9;15;14;30;27;40;39;37;56;0
6;2015;M;15;0;0;0;0;1;0;3;3;1;1;3;10;7;7;22;18;12;10;0
6;2015;M;16;0;0;0;0;0;0;3;3;12;11;16;26;37;36;69;52;61;79;0
6;2015;M;18;0;0;0;0;0;0;4;5;8;17;19;53;62;101;114;159;142;186;0
6;2015;M;19;0;0;0;0;1;2;3;8;10;19;20;27;38;34;60;51;56;62;0
6;2015;M;22;0;0;0;0;0;1;1;5;1;5;13;21;20;18;24;21;25;39;0
6;2015;M;23;0;0;0;0;0;0;0;1;1;0;1;4;5;2;7;13;7;10;0
6;2015;M;25;0;0;0;0;0;0;0;2;5;4;4;6;16;11;15;18;21;24;0
6;2015;M;32;0;0;0;1;2;3;5;3;5;11;22;27;22;43;44;38;26;52;0
6;2015;M;34;0;0;0;0;1;3;2;10;20;39;47;80;104;158;206;260;252;327;0
6;2015;M;43;0;0;2;0;2;2;1;2;1;4;4;4;11;8;6;16;12;10;0
6;2015;M;61;0;0;0;0;2;6;2;18;29;51;66;126;198;281;402;462;469;642;0
6;2015;M;62;1;0;0;0;1;2;0;1;1;2;2;2;0;3;2;2;0;2;0
6;2015;M;64;0;0;0;0;0;0;5;3;8;10;10;9;16;14;18;23;15;23;0
6;2015;M;67;0;0;0;0;1;3;3;15;22;39;37;63;100;125;193;187;185;249;0
6;2015;M;71;0;0;0;0;0;0;4;3;2;5;5;4;13;12;6;13;13;16;0
6;2015;M;73;0;0;0;0;0;1;1;0;1;1;0;1;0;0;0;4;1;2;0
6;2015;M;81;0;0;1;0;0;1;1;1;3;1;0;1;4;1;4;6;1;0;0
6;2015;M;82;0;0;0;0;0;1;3;4;6;8;11;14;14;19;25;24;15;21;0
6;2015;M;90;0;0;0;0;0;0;1;1;1;1;3;5;5;8;13;16;11;13;0
6;2015;M;91;0;0;0;0;0;0;1;1;6;5;12;10;20;22;32;21;28;46;0
6;2015;M;99;0;0;0;0;0;0;1;5;5;4;10;16;19;23;29;25;31;43;0
6;2015;F;14;0;0;0;1;1;0;1;1;0;2;4;2;8;4;6;6;8;15;0
6;2015;F;15;0;0;0;0;0;0;0;0;1;1;0;0;0;1;4;1;2;7;0
6;2015;F;16;0;0;0;0;0;1;2;1;5;3;8;8;16;11;24;22;21;34;0
6;2015;F;18;0;0;0;0;1;3;3;10;7;11;20;25;40;54;57;69;54;113;0
6;2015;F;19;0;0;0;0;0;1;3;3;9;3;13;15;32;23;27;31;28;49;0
6;2015;F;22;0;0;0;0;0;0;1;1;1;3;3;7;8;9;11;11;15;20;0
6;2015;F;23;0;0;0;0;0;0;0;1;0;2;0;2;4;4;8;15;4;20;0
6;2015;F;25;0;0;0;0;1;0;0;0;3;3;5;5;9;14;17;15;23;23;0
6;2015;F;32;0;0;0;0;1;0;1;0;1;0;1;2;1;1;2;1;2;1;0
6;2015;F;34;0;0;0;0;1;2;1;7;4;9;6;13;12;14;18;27;22;33;0
6;2015;F;43;1;1;3;1;5;10;5;15;15;17;6;10;8;11;13;21;12;16;0
6;2015;F;50;1;4;3;13;19;18;46;58;69;86;89;87;68;112;124;104;88;131;0
6;2015;F;53;1;1;4;1;1;4;1;4;4;5;4;11;9;5;10;6;8;5;0
6;2015;F;54;0;0;0;1;2;6;2;4;11;11;13;21;32;30;30;31;27;49;0
6;2015;F;56;0;0;0;0;1;4;7;4;8;7;13;18;11;16;17;14;14;26;0
6;2015;F;64;0;0;0;0;0;0;0;2;2;2;6;4;10;14;15;9;16;19;0
6;2015;F;67;0;0;0;0;0;2;3;5;2;8;10;17;16;22;18;25;39;37;0
6;2015;F;71;0;0;1;0;0;0;0;2;2;5;2;6;7;4;12;9;6;9;0
6;2015;F;73;1;1;2;2;3;6;6;4;12;11;8;13;8;5;17;9;5;10;0
6;2015;F;81;0;0;1;0;1;2;2;1;6;3;0;0;2;2;1;0;0;3;0
6;2015;F;82;0;0;0;1;1;2;1;5;10;7;7;11;9;13;21;15;14;19;0
6;2015;F;90;0;0;0;0;0;0;0;0;3;0;2;5;4;6;11;9;13;24;0
6;2015;F;91;0;0;0;0;1;0;2;2;3;3;4;7;7;8;10;15;13;18;0
6;2015;F;99;0;0;0;0;0;1;3;5;6;13;12;14;16;25;28;19;25;39;0
6;2016;M;14;0;0;0;0;1;3;2;4;8;5;23;21;26;30;37;33;31;39;0
6;2016;M;15;0;0;0;0;1;1;0;2;1;4;3;6;8;18;10;10;16;19;0
6;2016;M;16;0;0;0;0;0;0;2;4;9;12;9;21;30;49;55;66;57;68;0
6;2016;M;18;0;0;0;0;0;0;3;3;9;21;25;25;48;68;100;135;136;176;0
6;2016;M;19;0;0;0;0;0;1;0;7;13;16;18;23;24;41;62;66;53;65;0
6;2016;M;22;0;0;1;1;0;1;1;6;4;7;12;16;20;18;22;37;26;49;0
6;2016;M;23;0;0;0;0;0;0;0;1;1;4;0;1;5;6;10;11;15;12;0
6;2016;M;25;0;0;0;0;0;0;0;1;2;3;6;4;18;13;21;28;14;28;0
6;2016;M;32;0;0;0;0;2;1;3;2;11;13;20;18;25;33;45;34;43;37;0
